date,price,slope_up,slope_down,slope_up_prev,slope_down_prev,slope,vol,in_market,asset_ret,strat_ret,strat_equity,bh_equity
2010-01-19,0.8625,0.0021458646616541372,0.004651829268292683,0.0033875187969924824,0.004478742964352721,0.0021458646616541372,43.167637890832225,True,0.03840597158680481,0.03840597158680481,329847.1685949526,335342.1461897358
2010-01-20,0.8346,0.000874285714285716,0.004553527204502815,0.0021458646616541372,0.004651829268292683,0.000874285714285716,42.91868096184839,True,-0.03234782608695652,-0.03234782608695652,319177.3297499681,324494.55676516343
2010-01-21,0.8059,-0.0004954887218045109,0.00427765478424015,0.000874285714285716,0.004553527204502815,-0.0004954887218045109,43.613797707541245,True,-0.03438773064941292,-0.03438773064941292,308201.54570512736,313335.9253499224
2010-01-22,0.7124,-0.002970300751879699,0.0037588555347091933,-0.0004954887218045109,0.00427765478424015,-0.002970300751879699,61.2596493513591,True,-0.11601935724035228,-0.11601935724035228,272444.2004719354,276982.8926905134
2010-01-25,0.7272,-0.00488218045112782,0.003262767354596622,-0.002970300751879699,0.0037588555347091933,-0.00488218045112782,61.541981267359944,True,0.020774845592363755,0.020774845592363755,278104.1866692749,282737.1695178851
2010-01-26,0.7257,-0.0062321804511278195,0.0027751969981238273,-0.00488218045112782,0.003262767354596622,-0.0062321804511278195,59.83252640371348,True,-0.0020627062706269905,-0.0020627062706269905,277530.53941954457,282153.9657853812
2010-01-27,0.7372,-0.007140075187969926,0.002205028142589118,-0.0062321804511278195,0.0027751969981238273,-0.007140075187969926,60.23094107796532,True,0.015846768637177933,0.015846768637177933,281928.50166747725,286625.19440124434
2010-01-28,0.6746,-0.008858496240601506,0.0014009287054409004,-0.007140075187969926,0.002205028142589118,-0.008858496240601506,66.7442476485405,True,-0.08491589799240373,-0.08491589799240373,257988.28977873054,262286.1586314154
2010-01-29,0.6291,-0.010760225563909777,0.000552298311444653,-0.008858496240601506,0.0014009287054409004,-0.010760225563909777,69.01330799134581,True,-0.06744737622294694,-0.06744737622294694,240587.65653690984,244595.6454121308
2010-02-01,0.6568,-0.01232496240601504,-0.0001730487804878045,-0.010760225563909777,0.000552298311444653,-0.01232496240601504,71.83547694329428,True,0.04403115561913862,0.04403115561913862,251181.00908193036,255365.47433903598
2010-02-02,0.6748,-0.012725639097744363,-0.0008206660412757971,-0.01232496240601504,-0.0001730487804878045,-0.012725639097744363,70.02936166294116,False,0.027405602923264105,0.0,251181.00908193036,262363.9191290826
2010-02-03,0.684,-0.012705413533834588,-0.0013562382739212005,-0.012725639097744363,-0.0008206660412757971,-0.012705413533834588,70.56331417645839,False,0.01363366923532916,0.0,251181.00908193036,265940.9020217731
2010-02-04,0.6258,-0.01356015037593985,-0.002136313320825516,-0.012705413533834588,-0.0013562382739212005,-0.01356015037593985,75.54312813062263,False,-0.08508771929824566,0.0,251181.00908193036,243312.59720062223
2010-02-05,0.6433,-0.01397451127819549,-0.0028847748592870544,-0.01356015037593985,-0.002136313320825516,-0.01397451127819549,77.09297262587025,False,0.027964205816554788,0.0,251181.00908193036,250116.64074650093
2010-02-08,0.6349,-0.013897218045112783,-0.003576885553470919,-0.01397451127819549,-0.0028847748592870544,-0.013897218045112783,75.89595304453924,False,-0.013057671381936808,0.0,251181.00908193036,246850.69984447918
2010-02-09,0.657,-0.013354586466165415,-0.0041309756097560974,-0.013897218045112783,-0.003576885553470919,-0.013354586466165415,77.92875034541102,False,0.0348086312805167,0.0,251181.00908193036,255443.23483670314
2010-02-10,0.6502,-0.013080075187969924,-0.0047216604127579736,-0.013354586466165415,-0.0041309756097560974,-0.013080075187969924,77.48985208529916,False,-0.010350076103500805,0.0,251181.00908193036,252799.37791601883
2010-02-11,0.6766,-0.011836315789473683,-0.005122645403377111,-0.013080075187969924,-0.0047216604127579736,-0.011836315789473683,78.59219013558378,False,0.0406028914180252,0.0,251181.00908193036,263063.76360808726
2010-02-12,0.6813,-0.009957368421052631,-0.005529981238273921,-0.011836315789473683,-0.005122645403377111,-0.009957368421052631,77.85395632125133,False,0.006946497191841594,0.0,251181.00908193036,264891.1353032661
2010-02-16,0.7117,-0.007915338345864662,-0.005770168855534709,-0.009957368421052631,-0.005529981238273921,-0.007915338345864662,79.45169516992105,False,0.04462057830617927,0.0,251181.00908193036,276710.7309486783
2010-02-17,0.7199,-0.005073684210526315,-0.006069606003752345,-0.007915338345864662,-0.005770168855534709,-0.005073684210526315,77.99545031039212,False,0.011521708585078061,0.0,251181.00908193036,279898.91135303286
2010-02-18,0.7386,-0.0021909774436090212,-0.00616202626641651,-0.005073684210526315,-0.006069606003752345,-0.0021909774436090212,78.38796230574664,False,0.0259758299763857,0.0,251181.00908193036,287169.51788491476
2010-02-19,0.7351,0.0003329323308270679,-0.006162495309568481,-0.0021909774436090212,-0.00616202626641651,0.0003329323308270679,77.64152701257804,False,-0.004738694828053114,0.0,251181.00908193036,285808.709175739
2010-02-22,0.729,0.001399849624060151,-0.00611469981238274,0.0003329323308270679,-0.006162495309568481,0.001399849624060151,63.81950191360474,True,-0.008298190722350718,-0.008298190722350718,249096.661162736,283437.0139968899
2010-02-23,0.6983,0.002236917293233083,-0.006115028142589118,0.001399849624060151,-0.00611469981238274,0.002236917293233083,65.23025127006322,True,-0.042112482853223554,-0.042112482853223554,238606.58229072505,271500.7776049769
2010-02-24,0.719,0.0033894736842105264,-0.0059100187617260784,0.002236917293233083,-0.006115028142589118,0.0033894736842105264,66.16600082157824,True,0.02964341973363882,0.02964341973363882,245679.69736077808,279548.9891135306
2010-02-25,0.7143,0.0046665413533834585,-0.005676341463414634,0.0033894736842105264,-0.0059100187617260784,0.0046665413533834585,65.91528645297912,True,-0.006536856745479769,-0.006536856745479769,244073.72437385787,277721.61741835176
2010-02-26,0.7176,0.005036766917293233,-0.0054278517823639775,0.0046665413533834585,-0.005676341463414634,0.005036766917293233,57.31052266740733,True,0.004619907601847828,0.004619907601847828,245201.32242850395,279004.6656298603
2010-03-01,0.7461,0.0050310526315789465,-0.005001482176360226,0.005036766917293233,-0.0054278517823639775,0.0050310526315789465,51.684915559832255,True,0.039715719063545096,0.039715719063545096,254939.66926408414,290085.53654743417
2010-03-02,0.742,0.005228195488721805,-0.0046687335834896815,0.0050310526315789465,-0.005001482176360226,0.005228195488721805,50.23330842630331,True,-0.005495241924674987,-0.005495241924674987,253538.71410528134,288491.4463452569
2010-03-03,0.744,0.005609999999999999,-0.004156454033771108,0.005228195488721805,-0.0046687335834896815,0.005609999999999999,49.6270769305633,True,0.0026954177897573484,0.0026954177897573484,254222.10686567292,289269.0513219287
2010-03-04,0.7534,0.006167293233082706,-0.0035889024390243908,0.005609999999999999,-0.004156454033771108,0.006167293233082706,49.605478809304294,True,0.012634408602150593,0.012634408602150593,257434.0528395134,292923.79471228644
2010-03-05,0.783,0.006124135338345865,-0.002971472795497186,0.006167293233082706,-0.0035889024390243908,0.006124135338345865,36.57455249270157,True,0.03928855853464297,0.03928855853464297,267548.265693309,304432.34836702986
2010-03-08,0.789,0.006206616541353383,-0.0023565947467166976,0.006124135338345865,-0.002971472795497186,0.006206616541353383,36.07195755355509,True,0.00766283524904221,0.00766283524904221,269598.4439744839,306765.1632970454
2010-03-09,0.7976,0.006060225563909775,-0.0016250656660412757,0.006206616541353383,-0.0023565947467166976,0.006060225563909775,35.00145475962322,True,0.010899873257287584,0.010899873257287584,272537.03284416767,310108.8646967343
2010-03-10,0.8168,0.006292406015037593,-0.0008587898686679176,0.006060225563909775,-0.0016250656660412757,0.006292406015037593,34.28853407800921,True,0.02407221664994985,0.02407221664994985,279097.60334392695,317573.8724727841
2010-03-11,0.8242,0.0062826315789473695,-0.0001722889305816134,0.006292406015037593,-0.0008587898686679176,0.0062826315789473695,33.36988839270847,True,0.009059745347698378,0.009059745347698378,281626.15655737586,320451.01088647
2010-03-12,0.8251,0.006440902255639096,0.0005979455909943717,0.0062826315789473695,-0.0001722889305816134,0.006440902255639096,31.865641722037136,True,0.0010919679689394002,0.0010919679689394002,281933.68329955207,320800.9331259722
2010-03-15,0.8139,0.006290075187969923,0.0014075515947467164,0.006440902255639096,0.0005979455909943717,0.006290075187969923,32.94256172416125,True,-0.013574112228820767,-0.013574112228820767,278106.6838413591,316446.3452566099
2010-03-16,0.8373,0.006754135338345865,0.0021789493433395867,0.006290075187969923,0.0014075515947467164,0.006754135338345865,31.202210481268462,True,0.028750460744563222,0.028750460744563222,286102.37913794076,325544.32348367054
2010-03-17,0.8468,0.0072945112781954875,0.003106538461538462,0.006754135338345865,0.0021789493433395867,0.0072945112781954875,31.199812554801664,True,0.011345993072972682,0.011345993072972682,289348.4947498008,329237.9471228618
2010-03-18,0.8497,0.007980751879699249,0.003940375234521576,0.0072945112781954875,0.003106538461538462,0.007980751879699249,30.53422618251839,True,0.0034246575342467,0.0034246575342467,290339.41425236873,330365.4743390361
2010-03-19,0.8284,0.008140375939849625,0.004583067542213884,0.007980751879699249,0.003940375234521576,0.008140375939849625,32.409249990162955,True,-0.025067670942685583,-0.025067670942685583,283061.28135419823,322083.9813374809
2010-03-22,0.8486,0.008351954887218046,0.0049358255159474675,0.008140375939849625,0.004583067542213884,0.008351954887218046,32.554147006697875,True,0.024384355383872514,0.024384355383872514,289963.5482341533,329937.79160186654
2010-03-23,0.8746,0.008270375939849627,0.005415075046904315,0.008351954887218046,0.0049358255159474675,0.008270375939849627,27.422888283600017,True,0.030638699033702643,0.030638699033702643,298847.6541192441,340046.65629860066
2010-03-24,0.8619,0.008069097744360904,0.005814437148217637,0.008270375939849627,0.005415075046904315,0.008069097744360904,28.024259252400608,True,-0.014520923850903311,-0.014520923850903311,294508.1100907575,335108.86469673435
2010-03-25,0.8656,0.007631578947368422,0.006246013133208256,0.008069097744360904,0.005814437148217637,0.007631578947368422,27.481650348162468,True,0.004292841396913882,0.004292841396913882,295772.38669748197,336547.43390357733
2010-03-26,0.8604,0.006944360902255642,0.006393705440900564,0.007631578947368422,0.006246013133208256,0.006944360902255642,27.992630400377973,True,-0.00600739371534198,-0.00600739371534198,293995.5655204638,334525.6609642305
2010-03-29,0.8613,0.006505263157894739,0.006334831144465291,0.006944360902255642,0.006393705440900564,0.006505263157894739,25.77304521225764,True,0.0010460251046024993,0.0010460251046024993,294303.09226264,334875.58320373285
2010-03-30,0.8728,0.0059924812030075205,0.006381003752345216,0.006505263157894739,0.006334831144465291,0.0059924812030075205,25.406013167902408,True,0.013351909903634107,0.013351909903634107,298232.6006348917,339346.811819596
2010-03-31,0.858,0.005103157894736843,0.006401735459662288,0.0059924812030075205,0.006381003752345216,0.005103157894736843,26.89467682077072,True,-0.016956920256645303,-0.016956920256645303,293175.4942079939,333592.5349922243
2010-04-01,0.8543,0.004137969924812031,0.006409943714821764,0.005103157894736843,0.006401735459662288,0.004137969924812031,27.109336421565764,True,-0.004312354312354327,-0.004312354312354327,291911.2176012695,332153.9657853814
2010-04-05,0.8877,0.003965563909774437,0.0062845497185741095,0.004137969924812031,0.006409943714821764,0.003965563909774437,27.08021299336614,True,0.03909633618166941,0.03909633618166941,303323.87669980916,345139.96889580134
2010-04-06,0.8903,0.0037675939849624064,0.006186838649155722,0.003965563909774437,0.0062845497185741095,0.0037675939849624064,27.10045971382878,True,0.002928917427058586,0.002928917427058586,304212.2872883182,346150.8553654747
2010-04-07,0.8849,0.0034759398496240603,0.0059907223264540335,0.0037675939849624064,0.006186838649155722,0.0034759398496240603,27.367348670179165,True,-0.00606537122318318,-0.00606537122318318,302367.12683526095,344051.32192846073
2010-04-08,0.8853,0.00336187969924812,0.005834165103189493,0.0034759398496240603,0.0059907223264540335,0.00336187969924812,26.504497632913733,True,0.0004520284777940198,0.0004520284777940198,302503.8053873392,344206.84292379505
2010-04-09,0.909,0.0036002255639097755,0.005695328330206379,0.00336187969924812,0.005834165103189493,0.0036002255639097755,27.634692569779624,True,0.026770586241951833,0.026770586241951833,310602.0095979796,353421.4618973565
2010-04-12,0.9151,0.0038124060150375935,0.005631791744840526,0.0036002255639097755,0.005695328330206379,0.0038124060150375935,27.603872654413458,True,0.006710671067106766,0.006710671067106766,312686.357517174,355793.15707620565
2010-04-13,0.9269,0.003880977443609021,0.0055847560975609755,0.0038124060150375935,0.005631791744840526,0.003880977443609021,26.79482673655332,True,0.01289476559938807,0.01289476559938807,316718.3748034844,360381.0264385696
2010-04-14,0.9744,0.00482766917293233,0.00578234521575985,0.003880977443609021,0.0055847560975609755,0.00482766917293233,30.03769667360813,True,0.05124608911425188,0.05124608911425188,332948.9528627848,378849.1446345261
2010-04-15,0.992,0.005969624060150375,0.00602657598499062,0.00482766917293233,0.00578234521575985,0.005969624060150375,30.237068437554687,True,0.018062397372742067,0.018062397372742067,338962.80915423075,385692.0684292384
2010-04-16,0.9503,0.006343308270676691,0.006139118198874298,0.005969624060150375,0.00602657598499062,0.006343308270676691,35.21940676925498,True,-0.042036290322580605,-0.042036290322580605,324714.0701000661,369479.0046656303
2010-04-19,0.9506,0.006233684210526315,0.006199577861163228,0.006343308270676691,0.006139118198874298,0.006233684210526315,33.35283153817801,True,0.00031568978217411114,0.00031568978217411114,324816.5790141248,369595.6454121311
2010-04-20,0.9656,0.006473533834586465,0.006251022514071295,0.006233684210526315,0.006199577861163228,0.006473533834586465,32.90688881010334,True,0.015779507679360316,0.015779507679360316,329942.0247170617,375427.68273716996
2010-04-21,0.9748,0.007079398496240601,0.0061736585365853676,0.006473533834586465,0.006251022514071295,0.007079398496240601,31.727096393173674,True,0.00952775476387746,0.00952775476387746,333085.6314148631,379004.6656298605
2010-04-22,0.9862,0.007496917293233083,0.006165741088180112,0.007079398496240601,0.0061736585365853676,0.007496917293233083,30.88397713987722,True,0.011694706606483418,0.011694706606483418,336980.9701490952,383437.01399689005
2010-04-23,0.9964,0.007931654135338344,0.006126932457786117,0.007496917293233083,0.006165741088180112,0.007931654135338344,30.894305023064604,True,0.010342729669438278,0.010342729669438278,340466.27322709234,387402.79937791656
2010-04-26,0.9902,0.007999022556390978,0.006025206378986867,0.007931654135338344,0.006126932457786117,0.007999022556390978,30.906528795549242,True,-0.006222400642312276,-0.006222400642312276,338347.75566987845,384992.22395023383
2010-04-27,0.9326,0.0070625563909774425,0.0057712195121951216,0.007999022556390978,0.006025206378986867,0.0070625563909774425,38.992510809179784,True,-0.05817006665320135,-0.05817006665320135,318666.04417060054,362597.2006220845
2010-04-28,0.9375,0.006270451127819546,0.005484399624765479,0.0070625563909774425,0.0057712195121951216,0.006270451127819546,38.84278373596757,True,0.005254128243620038,0.005254128243620038,320340.35643355997,364502.3328149306
2010-04-29,0.9655,0.005547368421052631,0.005271031894934334,0.006270451127819546,0.005484399624765479,0.005547368421052631,39.068492101634405,True,0.029866666666666708,0.029866666666666708,329907.8550790423,375388.8024883365
2010-04-30,0.9021,0.0036984962406015026,0.004820309568480299,0.005547368421052631,0.005271031894934334,0.0036984962406015026,46.9944338282159,True,-0.06566545831175563,-0.06566545831175563,308244.30457462877,350738.72472783877
2010-05-03,0.9391,0.002833684210526317,0.004590900562851782,0.0036984962406015026,0.004820309568480299,0.002833684210526317,47.18415710039119,True,0.041015408491298144,0.041015408491298144,320887.0706418733,365124.416796268
2010-05-04,0.8576,0.0007683458646616544,0.004057110694183865,0.002833684210526317,0.004590900562851782,0.0007683458646616544,57.706617867738444,True,-0.08678521989138543,-0.08678521989138543,293038.81565591577,333437.01399689005
2010-05-05,0.8458,-0.0015016541353383454,0.0035003564727954972,0.0007683458646616544,0.004057110694183865,-0.0015016541353383454,57.84761771278919,True,-0.013759328358209033,-0.013759328358209033,289006.7983696054,328849.1446345261
2010-05-06,0.7585,-0.004953684210526317,0.0026890150093808627,-0.0015016541353383454,0.0035003564727954972,-0.004953684210526317,69.10469841168259,True,-0.10321589028139044,-0.10321589028139044,259176.70437851225,294906.6874027997
2010-05-07,0.7032,-0.008630827067669173,0.0017147560975609756,-0.004953684210526317,0.0026890150093808627,-0.008630827067669173,71.86398962507357,True,-0.07290705339485815,-0.07290705339485815,240280.8945536847,273405.90979782306
2010-05-10,0.8117,-0.01035218045112782,0.0011636116322701685,-0.008630827067669173,0.0017147560975609756,-0.01035218045112782,90.72453911604077,True,0.1542946530147895,0.1542946530147895,277354.9518049287,315590.979782271
2010-05-11,0.8038,-0.011844586466165413,0.0005430018761726071,-0.01035218045112782,0.0011636116322701685,-0.011844586466165413,90.45740896613219,True,-0.009732659849698178,-0.009732659849698178,274655.5504013819,312519.4401244172
2010-05-12,0.8605,-0.011591879699248119,0.00022172607879924935,-0.011844586466165413,0.0005430018761726071,-0.011591879699248119,92.19377686054317,True,0.07053993530729041,0.07053993530729041,294029.7351584836,334564.54121306416
2010-05-13,0.8242,-0.011408571428571428,-0.0002001688555347095,-0.011591879699248119,0.00022172607879924935,-0.011408571428571428,92.61922341834774,True,-0.042184776292853,-0.042184776292853,281626.15655737615,320451.0108864701
2010-05-14,0.7805,-0.012255639097744358,-0.0007665478424015013,-0.011408571428571428,-0.0002001688555347095,-0.012255639097744358,93.26369691819983,False,-0.053021111380732955,0.0,281626.15655737615,303460.34214619006
2010-05-17,0.7842,-0.012789774436090227,-0.0013883302063789872,-0.012255639097744358,-0.0007665478424015013,-0.012789774436090227,93.34058299155203,False,0.004740550928891807,0.0,281626.15655737615,304898.91135303304
2010-05-18,0.7513,-0.013306842105263159,-0.0020444934333958727,-0.012789774436090227,-0.0013883302063789872,-0.013306842105263159,93.54963181270935,False,-0.0419535832695741,0.0,281626.15655737615,292107.3094867811
2010-05-19,0.735,-0.01358924812030075,-0.0026420356472795503,-0.013306842105263159,-0.0020444934333958727,-0.01358924812030075,93.23254520057856,False,-0.021695727405829923,0.0,281626.15655737615,285769.82892690547
2010-05-20,0.6571,-0.01444390977443609,-0.0035472326454033774,-0.01358924812030075,-0.0026420356472795503,-0.01444390977443609,98.86659900027365,False,-0.1059863945578231,0.0,281626.15655737615,255482.11508553688
2010-05-21,0.6724,-0.014424060150375938,-0.004343799249530956,-0.01444390977443609,-0.0035472326454033774,-0.014424060150375938,99.49017293876133,False,0.02328412722568851,0.0,281626.15655737615,261430.79315707652
2010-05-24,0.6612,-0.014174887218045114,-0.0051650938086303935,-0.014424060150375938,-0.004343799249530956,-0.014174887218045114,99.37177428588795,False,-0.016656751933373015,0.0,281626.15655737615,257076.20528771417
2010-05-25,0.6619,-0.01433045112781955,-0.005942992495309569,-0.014174887218045114,-0.0051650938086303935,-0.01433045112781955,98.49130775319831,False,0.0010586811857229428,0.0,281626.15655737615,257348.3670295493
2010-05-26,0.641,-0.014300150375939851,-0.006715712945590995,-0.01433045112781955,-0.005942992495309569,-0.014300150375939851,98.257107477886,False,-0.0315757667321348,0.0,281626.15655737615,249222.39502332843
2010-05-27,0.71,-0.012396165413533833,-0.007249427767354596,-0.014300150375939851,-0.006715712945590995,-0.012396165413533833,106.10296421935965,False,0.10764430577223072,0.0,281626.15655737615,276049.7667185073
2010-05-28,0.6953,-0.011319022556390976,-0.007823386491557224,-0.012396165413533833,-0.007249427767354596,-0.011319022556390976,104.31200212575058,False,-0.020704225352112582,0.0,281626.15655737615,270334.37013996916
2010-06-01,0.6707,-0.00969812030075188,-0.00832905253283302,-0.011319022556390976,-0.007823386491557224,-0.00969812030075188,102.65011234324288,False,-0.03538041133323755,0.0,281626.15655737615,260769.82892690538
2010-06-02,0.7164,-0.008307593984962405,-0.008616810506566604,-0.00969812030075188,-0.00832905253283302,-0.008307593984962405,102.74699925986562,False,0.06813776651259884,0.0,281626.15655737615,278538.1026438572
2010-06-03,0.7421,-0.00652390977443609,-0.008798686679174486,-0.008307593984962405,-0.008616810506566604,-0.00652390977443609,103.91059921797921,False,0.03587381351200447,0.0,281626.15655737615,288530.3265940905
2010-06-04,0.6716,-0.00696984962406015,-0.009210159474671669,-0.00652390977443609,-0.008798686679174486,-0.00696984962406015,102.76278410696533,False,-0.09500067376364374,0.0,281626.15655737615,261119.75116640772
2010-06-07,0.6294,-0.008761127819548872,-0.009644774859287055,-0.00696984962406015,-0.009210159474671669,-0.008761127819548872,101.8594945416627,False,-0.06283502084574155,0.0,281626.15655737615,244712.28615863164
2010-06-08,0.6281,-0.008746842105263159,-0.010008227016885553,-0.008761127819548872,-0.009644774859287055,-0.008746842105263159,85.38496054875118,False,-0.0020654591674610367,0.0,281626.15655737615,244206.84292379496
2010-06-09,0.6118,-0.008814060150375943,-0.010332082551594747,-0.008746842105263159,-0.010008227016885553,-0.008814060150375943,85.50806775248653,False,-0.025951281643050494,0.0,281626.15655737615,237869.36236391938
2010-06-10,0.6571,-0.007050150375939849,-0.010248395872420263,-0.008814060150375943,-0.010332082551594747,-0.007050150375939849,85.92954776917598,False,0.07404380516508668,0.0,281626.15655737615,255482.11508553682
2010-06-11,0.6806,-0.0052178195488721815,-0.009951510318949343,-0.007050150375939849,-0.010248395872420263,-0.0052178195488721815,86.83614660968873,False,0.035763201947953016,0.0,281626.15655737615,264618.97356143105
2010-06-14,0.6784,-0.0038909774436090222,-0.009764634146341463,-0.0052178195488721815,-0.009951510318949343,-0.0038909774436090222,85.2112739324172,False,-0.0032324419629737866,0.0,281626.15655737615,263763.60808709206
2010-06-15,0.7344,-0.001552180451127819,-0.009320712945590994,-0.0038909774436090222,-0.009764634146341463,-0.001552180451127819,90.52181359997822,False,0.08254716981132093,0.0,281626.15655737615,285536.5474339039
2010-06-16,0.7432,0.0004677443609022555,-0.008746341463414633,-0.001552180451127819,-0.009320712945590994,0.0004677443609022555,89.42680576466935,False,0.011982570806100101,0.0,281626.15655737615,288958.00933126005
2010-06-17,0.7517,0.00236390977443609,-0.008063761726078799,0.0004677443609022555,-0.008746341463414633,0.00236390977443609,89.15114037254949,True,0.011437029063509296,0.011437029063509296,284847.1230949673,292262.83048211545
2010-06-18,0.7524,0.003014962406015037,-0.007292917448405254,0.00236390977443609,-0.008063761726078799,0.003014962406015037,78.51753774812235,True,0.0009312225621922465,0.0009312225621922465,285112.37916276883,292534.99222395057
2010-06-21,0.732,0.003472857142857142,-0.006513611632270169,0.003014962406015037,-0.007292917448405254,0.003472857142857142,79.17545606888594,True,-0.027113237639553422,-0.027113237639553422,277382.05947255023,284603.4214618977
2010-06-22,0.7126,0.0033871428571428572,-0.005779521575984991,0.003472857142857142,-0.006513611632270169,0.0033871428571428572,79.60958462602936,True,-0.026502732240437088,-0.026502732240437088,270030.6770220482,277060.65318818076
2010-06-23,0.7039,0.003110902255639097,-0.005246716697936211,0.0033871428571428572,-0.005779521575984991,0.003110902255639097,79.80988815276507,True,-0.01220881279820385,-0.01220881279820385,266733.9230365138,273678.0715396582
2010-06-24,0.6666,0.0019086466165413533,-0.004788621013133209,0.003110902255639097,-0.005246716697936211,0.0019086466165413533,81.49344478857982,True,-0.052990481602500306,-0.052990481602500306,252599.5639950847,259175.73872472817
2010-06-25,0.6604,0.0016687969924812024,-0.0041946904315197,0.0019086466165413533,-0.004788621013133209,0.0016687969924812024,72.40079089634672,True,-0.009300930093009252,-0.009300930093009252,250250.15310884177,256765.16329704545
2010-06-28,0.6619,0.001292857142857143,-0.0037818761726078802,0.0016687969924812024,-0.0041946904315197,0.001292857142857143,72.13328575305812,True,0.0022713506965477137,0.0022713506965477137,250818.55896841674,257348.36702954938
2010-06-29,0.5878,-0.0004798496240601503,-0.003452786116322702,0.001292857142857143,-0.0037818761726078802,-0.0004798496240601503,82.47037568554296,True,-0.11195044568665968,-0.11195044568665968,222739.30950541675,228538.10264385724
2010-06-30,0.5577,-0.0018363157894736842,-0.0034813696060037526,-0.0004798496240601503,-0.003452786116322702,-0.0018363157894736842,79.31665807700281,True,-0.05120789384144264,-0.05120789384144264,211333.2985899471,216835.14774494586
2010-07-01,0.5504,-0.0026526315789473683,-0.0035257786116322702,-0.0018363157894736842,-0.0034813696060037526,-0.0026526315789473683,77.28536094568389,True,-0.013089474627936082,-0.013089474627936082,208567.05674001598,213996.88958009362
2010-07-02,0.5477,-0.004332406015037595,-0.003860412757973734,-0.0026526315789473683,-0.0035257786116322702,-0.004332406015037595,70.50593067969902,True,-0.004905523255814059,-0.004905523255814059,207543.92619278113,212947.1228615866
2010-07-06,0.5613,-0.006297894736842106,-0.004318433395872421,-0.004332406015037595,-0.003860412757973734,-0.006297894736842106,68.41892424684461,True,0.02483111192258547,0.02483111192258547,212697.4726529269,218234.83670295522
2010-07-07,0.622,-0.00731436090225564,-0.004110450281425892,-0.006297894736842106,-0.004318433395872421,-0.00731436090225564,78.52001705368777,True,0.10814181364689102,0.10814181364689102,235698.9631037244,241835.1477449459
2010-07-08,0.6307,-0.008454736842105263,-0.0038654315196998126,-0.00731436090225564,-0.004110450281425892,-0.008454736842105263,78.06265389788743,True,0.0139871382636656,0.0139871382636656,238995.71708925883,245217.72939346844
2010-07-09,0.6409,-0.00876255639097744,-0.0033325422138836777,-0.008454736842105263,-0.0038654315196998126,-0.00876255639097744,73.84570096290813,True,0.016172506738544534,0.016172506738544534,242860.87693436816,249183.51477449492
2010-07-12,0.6554,-0.00846781954887218,-0.002845018761726079,-0.00876255639097744,-0.0033325422138836777,-0.00846781954887218,73.1471271919913,True,0.02262443438914019,0.02262443438914019,248355.46691025884,254821.15085536582
2010-07-13,0.6832,-0.007772781954887218,-0.0023921951219512193,-0.00846781954887218,-0.002845018761726079,-0.007772781954887218,74.7469627954001,True,0.042416844675007725,0.042416844675007725,258889.9221743803,265629.8600311046
2010-07-14,0.7027,-0.005922180451127817,-0.0018355440900562848,-0.007772781954887218,-0.0023921951219512193,-0.005922180451127817,69.60722529851807,True,0.028542154566744582,0.028542154566744582,266279.1983488539,273211.5085536551
2010-07-15,0.7045,-0.0038592481203007494,-0.0013835553470919323,-0.005922180451127817,-0.0018355440900562848,-0.0038592481203007494,69.4345901928541,True,0.0025615483136474104,0.0025615483136474104,266961.28538034385,273911.3530326598
2010-07-16,0.6441,-0.0024667669172932323,-0.001206454033771107,-0.0038592481203007494,-0.0013835553470919323,-0.0024667669172932323,75.69884476153483,True,-0.08573456352022713,-0.08573456352022713,244073.47610146127,250427.68273716987
2010-07-19,0.6668,-0.0005771428571428567,-0.0012288649155722327,-0.0024667669172932323,-0.001206454033771107,-0.0005771428571428567,77.14168642954041,True,0.035242974693370455,0.035242974693370455,252675.35144302805,259253.49922239533
2010-07-20,0.6791,0.0012948120300751889,-0.001149249530956848,-0.0005771428571428567,-0.0012288649155722327,0.0012948120300751889,77.164508421573,True,0.018446310737852523,0.018446310737852523,257336.27949154223,264035.76982892724
2010-07-21,0.6505,0.0025314285714285725,-0.0012186022514071295,0.0012948120300751889,-0.001149249530956848,0.0025314285714285725,78.01537342608897,True,-0.04211456339272579,-0.04211456339272579,246498.67443564747,252916.01866251972
2010-07-22,0.6994,0.004422631578947369,-0.001104352720450281,0.0025314285714285725,-0.0012186022514071295,0.004422631578947369,82.5713874606833,True,0.07517294388931606,0.07517294388931606,265028.7054577892,271928.4603421465
2010-07-23,0.7137,0.00593593984962406,-0.0010252063789868665,0.004422631578947369,-0.001104352720450281,0.00593593984962406,80.3029163373307,True,0.020446096654274992,0.020446096654274992,270447.50798573653,277488.33592535026
2010-07-26,0.7277,0.007480526315789476,-0.0006430956848030018,0.00593593984962406,-0.0010252063789868665,0.007480526315789476,80.34605011218375,True,0.019616085189855692,0.019616085189855692,275752.629341769,282931.57076205325
2010-07-27,0.7291,0.008967593984962404,-0.0003157223264540335,0.007480526315789476,-0.0006430956848030018,0.008967593984962404,80.34762311782092,True,0.0019238697265355764,0.0019238697265355764,276283.1414773722,283475.8942457235
2010-07-28,0.7068,0.008865037593984963,-0.00017089118198874311,0.008967593984962404,-0.0003157223264540335,0.008865037593984963,67.45898163195343,True,-0.03058565354546705,-0.03058565354546705,267832.841031692,274805.59875583235
