date,portfolio,ew_bh,tecl_only
2022-11-30,2598040.7159253233,3802761.9349221424,3984729.5590102198
2022-12-01,2599802.7010520585,3811541.8597899186,3990299.326507568
2022-12-02,2589831.8057417925,3772338.947357756,3967142.0858328473
2022-12-05,2545550.622688534,3576518.6586368224,3901201.091153115
2022-12-06,2497149.7623640103,3381680.670967554,3817672.6232960094
2022-12-07,2487839.7627867702,3346758.918883726,3798328.8087479826
2022-12-08,2518689.152620552,3458745.9754895074,3860462.3921687286
2022-12-09,2501991.0065575866,3385991.2464247136,3836721.7093263585
2022-12-12,2544344.810423173,3546565.723130212,3920544.9057011413
2022-12-13,2570254.83436092,3647195.7470947094,3966853.3721828763
2022-12-14,2550959.154655598,3568327.040923487,3933440.7820664938
2022-12-15,2468616.376934936,3242175.8298819903,3786311.103067959
2022-12-16,2439578.185706764,3125036.6581264315,3736195.225327238
2022-12-19,2410317.448546296,3020286.9219434694,3686374.0761041944
2022-12-20,2412334.0785770086,3025118.0686872923,3691961.8882046663
2022-12-21,2449684.231353098,3164059.598073613,3753097.0035859304
2022-12-22,2396948.5060303896,2977625.510884348,3658453.0602049595
2022-12-23,2403858.3975033564,3002726.2357262596,3662272.5011993614
2022-12-27,2382289.7533996375,2931670.355877783,3627590.7739966493
2022-12-28,2348617.911547071,2811044.1182351336,3569102.200406782
2022-12-29,2402740.5556423743,2987732.395423421,3662567.2297170395
2022-12-30,2398982.720115958,2972307.504247527,3657574.889519632
2023-01-03,2382085.8220916693,2915744.3249738803,3622887.1474492117
2023-01-04,2394060.569653519,2959771.4801349435,3632294.400544085
2023-01-05,2356978.006536566,2820765.3018746506,3561752.0320679476
2023-01-06,2419663.526139846,3038624.6410792153,3666097.9570614705
2023-01-09,2433768.704472582,3092558.517887748,3708713.2947706655
2023-01-10,2451340.300701257,3160057.232351366,3731641.9704724937
2023-01-11,2489982.519255121,3306821.248803703,3796301.7983304816
2023-01-12,2503672.5883112913,3359730.881272981,3824517.542747395
2023-01-13,2520450.8201073296,3402593.2918353174,3835398.438430661
2023-01-17,2531744.603113877,3418147.122047078,3885548.0586931575
2023-01-18,2428415.3496766044,3278881.9785150085,3738143.5286396155
2023-01-19,2357130.1651176196,3182396.3361797743,3608988.6156202406
2023-01-20,2525172.9474239834,3409873.4264591807,3891620.3527915217
2023-01-23,2668842.3390335348,3604588.0799316596,4156035.2076677107
2023-01-24,2659419.6314505045,3591824.159173629,4149962.9135693475
2023-01-25,2646569.1095739147,3574247.521352552,4116524.377604503
2023-01-26,2768035.0366065255,3738874.8411655994,4314062.160551005
2023-01-27,2812173.593725431,3798923.029154568,4364211.780813503
2023-01-30,2667208.0647900864,3602535.1257613013,4119568.7083384534
2023-01-31,2781949.4346740507,3757530.102923896,4289756.616788012
2023-02-01,2938072.5129316775,3969268.5509256534,4589115.805626484
2023-02-02,3164228.3678423734,4276259.319123544,4962930.158490445
2023-02-03,3048627.4797994206,4119673.2002093173,4838325.374202458
2023-02-06,2984728.313734984,4008413.7631948995,4663570.969651974
2023-02-07,3116488.9381181905,4244782.707658762,5008513.282652018
2023-02-08,3027287.2334417272,4069269.2576538995,4826164.418636194
2023-02-09,2987609.622898578,3976738.072655972,4799615.844654038
2023-02-10,2980629.491183364,3930342.5054441737,4777496.675984749
2023-02-13,3046585.795728756,4108266.2954096496,4860192.837439137
2023-02-14,3057687.7842241884,4151580.9516175967,4880953.933724764
2023-02-15,3079534.670607558,4219279.330111885,4903755.620822765
2023-02-16,3002127.875568101,4003613.8258303264,4818677.609341646
2023-02-17,2973650.6654432854,3909459.329528415,4758441.875770901
2023-02-21,2870972.2280925764,3645033.293156448,4645450.253450201
2023-02-22,2866893.859248929,3634960.5929559534,4638645.962584365
2023-02-23,2904605.783034331,3744367.5178333214,4715554.6463422235
2023-02-24,2841712.4807863547,3570856.3906528326,4631500.412504173
2023-02-27,2862137.9099948592,3627463.1644805744,4656342.69041455
2023-02-28,2849702.5677115098,3601275.0594752207,4646132.771878914
2023-03-01,2825478.4393805396,3530038.97440756,4612097.388602208
2023-03-02,2863144.7876173295,3627798.0729799597,4668934.458976914
2023-03-03,2944611.8026266214,3836455.6873236904,4769327.348261487
2023-03-06,2953315.4261650164,3866795.517212973,4792129.035359488
2023-03-07,2887841.0211594943,3711014.111240707,4732575.820217458
2023-03-08,2905070.0297336043,3765997.4662856027,4771709.198288218
2023-03-09,2826724.5334797027,3577300.923617325,4703304.136994214
2023-03-10,2760186.9920577714,3411370.8487156034,4620607.975539826
2023-03-13,2769596.0014773207,3450568.9785691192,4645791.512664557
2023-03-14,2851694.7065919116,3666912.4382642307,4752995.657288729
2023-03-15,2844684.59718823,3670413.603517019,4755718.766529815
2023-03-16,2939359.0344575294,3938776.8023759034,4889123.261448025
2023-03-17,2902509.55337835,3875356.956655979,4869359.072484408
2023-03-20,2942233.2530005286,3928128.67332612,4902796.0847989945
2023-03-21,3044233.801768901,4063876.6707976935,5018155.414748192
2023-03-22,2924217.7721472043,3904035.929094112,4867295.868002704
2023-03-23,3019679.0077049695,4032137.751599864,5108068.556089716
2023-03-24,3053466.9329158305,4077053.1874453845,5140064.600194858
2023-03-27,3008668.1547758253,4016899.390946924,5022723.938957676
2023-03-28,2969091.5258696703,3964001.9892227324,4949578.427689676
2023-03-29,3130805.021419083,4180208.94868989,5257405.2614320405
2023-03-30,3214074.249211568,4291683.757810066,5434185.861308766
2023-03-31,3358053.532040883,4483844.438191079,5665805.126338063
2023-04-03,3352221.6225718446,4475901.761117852,5636854.765039244
2023-04-04,3305954.712044983,4414031.706136172,5546941.623697719
2023-04-05,3216803.600280109,4294645.865077939,5353409.768386213
2023-04-06,3267472.8295812653,4362279.007353228,5435708.702711929
2023-04-10,3265185.709951571,4359157.759521849,5423509.596847889
2023-04-11,3208708.7281863354,4283302.610517531,5272650.050102402
2023-04-12,3148635.709811574,4203201.156168146,5185782.591567201
2023-04-13,3308532.9176453655,4416792.033655469,5466181.905413907
2023-04-14,3274264.0439129067,4370720.687881681,5368654.557056573
2023-04-17,3297290.552149453,4401615.195206017,5426555.279654211
2023-04-18,3310057.483884804,4418877.399910742,5475318.953832879
2023-04-19,3296748.0234936764,4400897.318784983,5426555.279654211
2023-04-20,3228680.8052192833,4310062.12149744,5318368.041474745
2023-04-21,3219405.4072287558,4297330.788792901,5258928.102835202
2023-04-24,3199908.1796788555,4271012.854822138,5190367.49041543
2023-04-25,3018622.006899086,4028728.5316658122,4856635.9781805705
2023-04-26,3073562.9444144014,4103085.8268972756,5074549.67058141
2023-04-27,3282089.557971534,4381225.73386812,5388467.8699364215
2023-04-28,3366935.258094371,4494744.2482680455,5560663.5709649185
2023-05-01,3362282.744698463,4488678.659639601,5571323.4607870495
2023-05-02,3264889.633538278,4358694.694921499,5414372.548428917
2023-05-03,3191293.410567666,4260299.207689427,5274172.891505563
2023-05-04,3143306.543840401,4196264.990437339,5197981.697431238
2023-05-05,3343661.3648414095,4464142.140806768,5580476.883844765
2023-05-08,3352671.8266133266,4475982.516929167,5571323.4607870495
2023-05-09,3288683.6031977735,4390370.039334962,5441800.068324573
2023-05-10,3382247.885632359,4515588.62638934,5635331.92363608
2023-05-11,3369482.272661833,4498090.831280416,5556095.046755432
2023-05-12,3347503.2122259787,4468854.191324378,5533236.051069261
2023-05-15,3404220.8644466065,4544879.657392027,5665805.126338061
2023-05-16,3395805.028066258,4533917.463834255,5685618.439217907
2023-05-17,3521979.545941637,4702480.643608311,5909639.871870139
2023-05-18,3697648.132232889,4937574.0493770195,6272321.745403817
2023-05-19,3680289.009620251,4914481.351621769,6254031.27392713
2023-05-22,3702453.371494541,4944036.379539885,6286027.318032274
2023-05-23,3556831.385266253,4749366.199722126,6011735.744436958
2023-05-24,3485631.180522982,4654174.621085136,5876104.611723089
2023-05-25,3750773.498239344,5010020.886436944,6551198.217847361
2023-05-26,4012985.094962257,5360991.222469375,7099797.739676737
2023-05-30,4058912.424761346,5422586.980056133,7211030.660662527
2023-05-31,3972647.4155159565,5307116.385780989,7029697.911215059
2023-06-01,4098099.4024581932,5474583.237313164,7235412.497751861
2023-06-02,4201854.353013636,5612757.888163218,7364952.264853082
2023-06-05,4169917.05700636,5569493.680202473,7232366.814945538
2023-06-06,4172787.7181100063,5573213.894501957,7223229.766526565
2023-06-07,4009475.1500826795,5354736.539435273,6897112.461307514
2023-06-08,4124870.79872919,5509008.711648293,7115026.1537083555
2023-06-09,4171929.103100565,5572013.122732145,7215599.184872012
2023-06-12,4381529.0745011605,5852782.261673339,7681916.147014415
2023-06-13,4469500.307130535,5970170.783363315,7820592.962534607
2023-06-14,4562843.240928335,6095423.596318161,8055274.2850089725
2023-06-15,4728366.076280052,6316690.405127557,8366146.801557662
2023-06-16,4635316.657522358,6191996.471090876,8152801.633366307
2023-06-20,4573279.600478349,6108642.051856298,7982112.399102229
2023-06-21,4407023.813364004,5886023.165641278,7623737.055558138
2023-06-22,4515686.635168865,6031218.074187275,7818939.1240215
2023-06-23,4380342.411862494,5850154.757775576,7547480.36292884
2023-06-26,4261863.573766735,5692163.783077689,7375153.664790395
2023-06-27,4473349.623514058,5975245.6659031585,7818939.1240215
2023-06-28,4487717.3518914515,5994300.343689021,7826569.705676053
2023-06-29,4496975.85934699,6006907.597121419,7873843.287729045
2023-06-30,4689986.70002089,6264938.348580122,8238326.371524528
2023-07-03,4693091.40341562,6268573.500594066,8178853.683607497
2023-07-05,4653827.527459336,6215489.512776862,8029402.355793965
2023-07-06,4566623.072700517,6099585.292830341,7950099.980358341
2023-07-07,4516125.9197031185,6031963.02906446,7840291.65294325
2023-07-10,4538967.742915468,6062662.542319508,7904349.239708512
2023-07-11,4596207.75825508,6138737.6308286395,7956191.34597099
2023-07-12,4745485.882394678,6338186.5356784295,8223081.582854164
2023-07-13,4930850.439134117,6585729.716412513,8538768.243193492
2023-07-14,4916105.689072892,6565852.766490703,8489955.445098594
2023-07-17,5053405.891206201,6749963.917739291,8819380.427343868
2023-07-18,5190456.725434797,6933486.997288958,9116760.241567766
2023-07-19,5181265.342879871,6920768.105397236,9045088.447786696
2023-07-20,4895594.5845067995,6538760.914683259,8494540.343946824
2023-07-21,4873063.557893196,6508792.90317369,8471664.973621909
2023-07-24,4906584.248905875,6553523.717316719,8525046.295926291
2023-07-25,5015577.967923225,6699827.427597871,8805642.105437923
2023-07-26,4919020.773342176,6569385.262669741,8451835.286103316
2023-07-27,4861033.581237411,6492108.094250142,8372532.910667694
2023-07-28,5068558.360260945,6769101.6973635,8708049.258525614
2023-07-31,5091894.965629252,6800383.442730466,8762953.42223316
2023-08-01,5074529.82822533,6777778.386273955,8807181.321479829
2023-08-02,4752775.961744055,6347226.51421562,8148347.731628029
2023-08-03,4707732.285151397,6286911.432142321,8050754.884715719
2023-08-04,4591244.858198386,6130223.416879003,7709130.796606409
2023-08-07,4677805.461082796,6245144.1122124465,7771665.541968507
2023-08-08,4575635.620509645,6108620.109943764,7587139.737966022
2023-08-09,4427698.091005561,5910690.428866219,7288220.707700218
2023-08-10,4436687.646545993,5922623.776381151,7294328.447951609
2023-08-11,4361722.6230181465,5822181.752392817,7125047.432619488
2023-08-14,4509626.563038189,6020369.301163614,7462070.247241826
2023-08-15,4367445.77795389,5830610.034584034,7233316.543992673
2023-08-16,4242072.43582342,5663269.147497661,7030483.89387476
2023-08-17,4114671.984129575,5493201.065233664,6821559.878144198
2023-08-18,4111342.7794031133,5488943.266233799,6839850.349620884
2023-08-21,4295510.991708245,5735530.422679119,7234839.385395836
2023-08-22,4271955.368873403,5704152.12658722,7204349.808055112
2023-08-23,4469278.701843627,5968065.145382748,7591708.26217551
2023-08-24,4192650.263830335,5598131.478464045,7054882.105602837
2023-08-25,4300352.300696225,5742254.504613208,7276021.601836181
2023-08-28,4392536.068399901,5865429.939841073,7442256.93436198
2023-08-29,4643572.373523791,6200759.376572809,7881473.8693836
2023-08-30,4728089.904087761,6313921.043830939,8062953.990579759
2023-08-31,4761065.8701555375,6358349.785859186,8168177.419146622
2023-09-01,4775410.053700941,6377863.327587085,8238326.37152453
2023-09-05,4785113.752745133,6391407.635785928,8328305.011421029
2023-09-06,4655833.948164988,6218421.511823453,8064476.831982923
2023-09-07,4525549.37358124,6043334.049419247,7703039.430993762
2023-09-08,4546222.208995095,6071047.269930824,7751835.854449917
2023-09-11,4652244.767581798,6212098.195680856,7864689.864671331
2023-09-12,4479407.173872838,5980166.561915513,7428518.612456034
2023-09-13,4515757.4296578765,6028751.348586377,7495621.882027618
2023-09-14,4617940.72388584,6165047.467630232,7649658.10868938
2023-09-15,4386152.550735166,5855139.578052804,7207395.490861435
2023-09-18,4412542.17186405,5890760.156401206,7300419.813564259
2023-09-19,4393949.911292569,5866134.525874907,7294328.447951611
2023-09-20,4210822.984697266,5621264.812254958,6942028.095381423
2023-09-21,4041940.9780479698,5332454.9678989,6836183.2122073965
2023-09-22,4038475.0105178133,5334541.506996127,6850772.573355694
2023-09-25,4076095.7374165626,5399208.384491852,6872851.478786856
2023-09-26,3934434.7232630616,5137503.862152821,6749096.079081181
2023-09-27,3940760.3108489397,5158539.870927207,6759517.051329965
2023-09-28,3980442.3411627715,5267753.701333368,6807436.579004046
2023-09-29,3984355.3511486445,5278941.831915267,6830769.390039127
2023-10-02,4012865.933573784,5391884.457590822,6904105.923198045
2023-10-03,3947295.879449091,5123420.8726354465,6787018.251264561
2023-10-04,3993371.625817177,5302265.360642603,6871606.045518099
2023-10-05,3990481.144611029,5284510.5138790775,6880773.112162965
2023-10-06,4055680.2267181883,5540705.215907011,7009527.189613992
2023-10-09,4077719.687996079,5628464.453336988,7045780.311770531
2023-10-10,4093804.796144475,5694385.641470671,7056616.428442233
2023-10-11,4123376.927522647,5814534.444906265,7122031.328225043
2023-10-12,4113387.523833174,5766453.330626782,7128699.055997232
2023-10-13,4021752.8818746293,5565390.94433013,6823478.240188241
2023-10-16,4128012.4575557597,5740123.457756253,7021575.561949879
2023-10-17,4090609.122679843,5686759.607897759,6921794.257669561
2023-10-18,3934076.1163973184,5469377.175610546,6694343.932611817
2023-10-19,3843812.1822380098,5344230.556493499,6585755.151765463
2023-10-20,3666793.409994332,5097662.51306902,6240908.569295331
2023-10-23,3678670.005513131,5114447.973808266,6261454.096025401
2023-10-24,3767241.3801265825,5237531.043645136,6390588.403601825
2023-10-25,3571307.892431326,4965370.836022904,6167533.938941083
2023-10-26,3380977.701917885,4700089.041053862,5803622.872311913
2023-10-27,3407395.364165525,4737662.82279939,5896061.986825197
2023-10-30,3520021.9826207734,4894157.338623939,6085367.587792834
2023-10-31,3583169.286924637,4982057.263112279,6215967.182168258
2023-11-01,3759473.840525754,5227928.944046045,6574017.101601426
2023-11-02,3959234.5845150724,5505537.041778095,6908575.164934492
2023-11-03,4080970.9779756805,5674880.008264044,7106688.242468161
2023-11-06,4136091.610386396,5751957.850993425,7247560.600208621
2023-11-07,4241827.660230497,5899825.030913271,7489679.5490284
2023-11-08,4272663.192530595,5943199.462863114,7610006.38003879
2023-11-09,4185966.1889244374,5822927.420519062,7498487.025594436
2023-11-10,4461594.912218354,6207334.183383647,8070768.17735028
2023-11-13,4411703.84211562,6137436.162298386,7929895.819609818
2023-11-14,4680360.395781541,6511242.940416211,8408272.570053376
2023-11-15,4697652.944276297,6535189.107311672,8434694.99975148
2023-11-16,4730393.658519207,6581200.772065851,8559417.69115887
2023-11-17,4724120.8220471125,6572011.649989546,8499262.153539693
2023-11-20,4892940.465520642,6807727.531981092,8874911.270332899
2023-11-21,4801088.676684181,6679223.681750696,8645995.658476155
2023-11-22,4858897.593593517,6759709.737782304,8757530.768692542
2023-11-24,4837885.58904557,6730187.649749879,8698824.762100333
2023-11-27,4824707.263485767,6712037.3830514345,8691482.572333299
2023-11-28,4852915.29950056,6751383.00576859,8739915.815560473
2023-11-29,4850446.560105859,6748141.014285159,8767803.532057578
2023-11-30,4848642.947013354,6745290.277068388,8778060.53965058
2023-12-01,4895984.399173474,6810795.477295208,8841162.406639794
2023-12-04,4756725.829433466,6616266.418625742,8522738.253867766
2023-12-05,4800483.286156574,6677811.639076842,8668006.47200523
2023-12-06,4704794.2624748275,6544212.566124633,8443502.476317517
2023-12-07,4869340.414577623,6773591.920925715,8745776.962756477
2023-12-08,4953289.769763906,6890888.847463638,8967366.14061822
2023-12-11,5063841.673850037,7045194.892356228,9193351.178876963
2023-12-12,5165461.648758005,7186830.600756295,9376779.876876565
2023-12-13,5334843.279305146,7421911.31566651,9621829.399294347
2023-12-14,5323645.707602361,7405602.5420367345,9538182.005575063
2023-12-15,5375337.623026722,7478331.1678278,9686396.553082557
2023-12-18,5454462.976165559,7588069.2550643105,9764167.043833803
2023-12-19,5530215.160695785,7693167.192136176,9869825.251082158
2023-12-20,5284983.548646915,7351931.752754565,9425197.364331704
2023-12-21,5452449.165065052,7585080.520160094,9730906.609073697
2023-12-22,5472495.952970308,7612790.525843406,9750002.6047768
2023-12-26,5554556.865040816,7727013.3077144185,9882209.287899515
2023-12-27,5574444.14565259,7754430.676462477,9886620.904068548
2023-12-28,5574129.316640524,7754099.773043348,9910128.515940685
2023-12-29,5508197.811056738,7662321.930964023,9799948.40211907
2024-01-02,5213212.045779723,7249451.426744631,9047799.356842916
2024-01-03,5055432.329295967,7030044.201270178,8736370.766853215
2024-01-04,4973284.272056398,6915809.762783873,8543914.011479126
2024-01-05,4984251.9636019785,6931061.347876709,8542448.724680126
2024-01-08,5278513.490114196,7340259.0986064095,9184417.656134669
2024-01-09,5287369.961872326,7352574.838165646,9218213.787143873
2024-01-10,5398169.809312386,7506652.229427273,9453258.394321166
2024-01-11,5426612.750577639,7546204.758525552,9581069.21704688
2024-01-12,5448886.136454873,7577177.95271144,9670672.292594358
2024-01-16,5440810.878305507,7565948.56261601,9739714.085639734
2024-01-17,5351570.937489364,7441852.206935272,9592807.267210918
2024-01-18,5582907.847152993,7763547.483300893,10170146.021789117
2024-01-19,5886522.728229848,8185751.934889492,10857649.134416899
2024-01-22,5931603.457496287,8248440.840353033,10989871.573311647
2024-01-23,5996739.258885637,8339018.1704458,11127955.159402397
2024-01-24,6078322.092664488,8452466.613659374,11354192.290013656
2024-01-25,6139326.141892346,8537298.36188456,11484933.686337372
2024-01-26,6015966.4826193135,8365755.395654447,11073597.745891089
2024-01-29,6175365.696402455,8587414.681260837,11379165.188684793
2024-01-30,6077650.337471374,8451532.476202395,11105928.590101294
2024-01-31,5727631.506399155,7964799.058873218,10396383.152400378
2024-02-01,5940449.047002669,8260741.447139084,10795949.53113856
2024-02-02,6157903.765726001,8563132.258611519,11102982.260731263
2024-02-05,6140999.797988403,8539625.734810673,11183777.859712705
2024-02-06,6112575.515988227,8500099.153138788,11016309.758781785
2024-02-07,6306956.174616537,8770403.359192584,11459960.787666237
2024-02-08,6337190.296118827,8812446.689357635,11559852.38235078
2024-02-09,6520950.581532303,9067982.288441537,12024064.693737334
2024-02-12,6436331.779605308,8950312.051940093,11734678.428820767
2024-02-13,6136694.765988838,8533639.191371167,11139708.965338463
2024-02-14,6318195.639765819,8786032.8705086,11476126.209771333
2024-02-15,6357130.718064314,8840175.682357188,11386507.378451824
2024-02-16,6207063.638300984,8631493.588487945,11073597.745891087
2024-02-20,6059211.659459999,8425891.796436634,10732784.641061215
2024-02-21,5997567.938190362,8340170.525330888,10516836.029587023
2024-02-22,6488837.889503761,9023326.632964913,11540756.386647677
2024-02-23,6453980.5793461,8974854.333231872,11451153.3111002
2024-02-26,6437151.2394215455,8951451.58627743,11493741.162903404
2024-02-27,6465739.418064484,8991206.081324078,11521660.390944572
2024-02-28,6388744.800191823,8884137.97485017,11352727.003214654
2024-02-29,6533168.283850817,9084972.128625805,11733197.38624973
2024-03-01,6813959.555952784,9475438.250141986,12354605.035202172
2024-03-04,6777237.561524596,9424372.935214724,12353139.74840317
2024-03-05,6416375.77642433,8922561.391797738,11437918.4625931
2024-03-06,6535567.138225698,9088307.956541074,11690593.778674496
2024-03-07,6798441.072754407,9453858.370180178,12235617.444814524
2024-03-08,6551882.142435407,9110995.4723196,11683251.588907458
2024-03-11,6503273.891060853,9043401.222520363,11593648.513359983
2024-03-12,6795836.6884962525,9450236.734035268,12287028.528955799
2024-03-13,6654399.010146059,9253554.61749997,11881569.491477551
2024-03-14,6623762.637627028,9210951.920253431,11894788.58421262
2024-03-15,6392037.505627514,8888716.784978934,11345369.05767559
2024-03-18,6522076.525134824,9069548.016707346,11515783.487976544
2024-03-19,6603730.794735543,9183095.798009649,11670552.436649462
2024-03-20,6815199.750033933,9477162.854219485,12072167.065751834
2024-03-21,6868744.719368355,9551622.064957073,12089829.2862
2024-03-22,6862062.451267647,9542329.75580272,12097171.475967037
2024-03-25,6772183.143138278,9417344.30099454,11844149.53290093
2024-03-26,6706620.444589121,9326173.331088724,11707326.40857276
2024-03-27,6811952.668444131,9472647.488249863,11863261.284376062
2024-03-28,6782841.781308528,9432166.118908703,11789713.34052946
2024-04-01,6801955.444593187,9458745.427855376,11877977.175454192
2024-04-02,6631243.645294833,9221354.950330593,11539621.971061353
2024-04-03,6666750.810693416,9270730.933620356,11616116.244277988
2024-04-04,6374309.7363595115,8864064.689287381,11065908.929139344
2024-04-05,6582032.244898371,9152921.966273278,11429284.29951942
2024-04-08,6577957.389223605,9147255.504210006,11388082.955655053
2024-04-09,6638057.764652537,9230830.610799786,11544033.58723039
2024-04-10,6435154.958090885,8948675.573252512,11135061.012588948
2024-04-11,6704368.333404191,9323041.563092444,11766174.21711326
2024-04-12,6396364.833107071,8894734.33233653,11218913.23134465
2024-04-15,6086968.445864215,8464490.16401364,10571603.09317117
2024-04-16,6079504.146449833,8454110.368301505,10596623.259158403
2024-04-17,5881843.196759334,8179244.615448522,10150860.956821628
2024-04-18,5764121.641736074,8015541.952382508,9791897.20261059
2024-04-19,5475807.170945782,7614614.130289823,9172553.559794378
2024-04-22,5622693.716160425,7818873.397978333,9407929.038184348
2024-04-23,5851672.188223222,8137289.04967492,9811024.709857756
2024-04-24,5895190.787147268,8197805.6690430585,9953724.73715396
2024-04-25,5824972.225690671,8100160.293012831,9884588.409476392
2024-04-26,6030950.529825112,8386592.093153145,10205297.149193097
2024-04-29,6099147.671553843,8481426.498902185,10327404.382443134
2024-04-30,5754957.897730625,8002798.922467121,9649197.17531439
2024-05-01,5636874.140735257,7838592.584204238,9362331.833922982
2024-05-02,5833141.799986813,8111520.838395789,9749246.327719256
2024-05-03,6076346.661296975,8591313.902003005,10020852.85288798
2024-05-06,6230537.065481283,8872509.328821793,10138604.126721503
2024-05-07,6232364.204488778,8854825.664410312,10105456.206217606
2024-05-08,6232692.531778786,8873554.236899156,10134144.989894347
2024-05-09,6279055.465758057,8932140.174150016,10131178.912364373
2024-05-10,6320432.422523374,8991657.664289547,10231160.402002212
2024-05-13,6354130.229444969,9054217.094640657,10379079.026049739
2024-05-14,6449347.326287707,9228841.421947246,10657108.538167633
2024-05-15,6702715.178753452,9689285.993085664,11366586.928618526
2024-05-16,6657430.660590548,9610455.060695523,11244690.482185071
2024-05-17,6647876.916118913,9589810.036556168,11154287.618241707
2024-05-20,6746476.312958887,9778852.3048681,11541891.914337689
2024-05-21,6777294.82452438,9833504.298331805,11600786.527145188
2024-05-22,6771198.420604665,9825166.358382758,11678853.059987407
2024-05-23,6653546.458615195,9621396.657670178,11395337.474347718
2024-05-24,6767243.250218816,9845330.80947478,11651466.698315775
2024-05-28,6808390.498247803,9929563.776202217,11798021.138305746
2024-05-29,6699832.508626021,9726362.47163918,11567914.091951761
2024-05-30,6478231.537437137,9330683.96435968,10774897.763782633
2024-05-31,6540824.463472036,9420888.749424014,10826942.119010784
2024-06-03,6572519.963834679,9480981.749098577,10907751.6886139
2024-06-04,6592911.76102503,9525464.111503687,10948838.565444237
2024-06-05,6859154.131953569,10041915.691713821,11681596.096748307
2024-06-06,6835692.032007486,10004093.97919571,11567914.091951765
2024-06-07,6835420.935703428,9995239.836878039,11636401.999099515
2024-06-10,6881161.183714746,10083549.333696557,11714468.531941734
2024-06-11,7037025.4339564,10362173.18970095,12363673.45688179
2024-06-12,7281481.200530118,10814465.938241953,13178604.741846533
2024-06-13,7371220.26148173,10986268.171909707,13501843.020259
2024-06-14,7407700.115914896,11076078.097393274,13619632.245874
2024-06-17,7612767.1339709405,11469452.073373387,14238707.772381525
2024-06-18,7642975.293186778,11513598.132129284,14296223.532485686
2024-06-20,7507129.321596455,11248765.214900501,13793573.047535602
2024-06-21,7457960.250311259,11151751.954269754,13663462.159465237
2024-06-24,7229652.171362748,10725561.498732284,12723891.391306138
2024-06-25,7416009.573048592,11082512.758582164,13405044.626755469
2024-06-26,7424250.342714762,11110052.457452586,13372128.1856247
2024-06-27,7441726.6553900335,11153587.667870224,13387222.222132528
2024-06-28,7390909.469923221,11039421.678603236,13351562.744240863
2024-07-01,7475601.829681741,11205113.08555173,13639493.59226039
2024-07-02,7584612.794361795,11442656.753716841,13831447.49094008
2024-07-03,7743229.965089904,11742865.592152879,14385364.89289196
2024-07-05,7836050.516223475,11961275.953657003,14512879.43065923
2024-07-08,7905031.059288437,12082221.20888752,14799431.42597542
2024-07-09,7903086.529186573,12084622.992763083,14744585.359403256
2024-07-10,8125291.677333664,12501466.685197208,15371171.232550241
2024-07-11,7783444.170806551,11795922.271771865,14237284.913740845
2024-07-12,7911868.3625681605,12027206.824775778,14589655.122672793
2024-07-15,7954356.1589665245,12109093.339287,14662323.593867898
2024-07-16,7976758.880026244,12139250.286847612,14523836.909057038
2024-07-17,7464013.832476789,11129563.709864242,12834669.004238201
2024-07-18,7390539.232429853,10978872.524915129,12835814.072828304
2024-07-19,7276920.531203516,10631567.454476327,12635022.247331418
2024-07-22,7445084.978669123,11137172.331973538,12934209.007131418
2024-07-23,7413249.15807943,11034007.07930729,12882715.619624957
2024-07-24,7050877.420434948,9936135.372306738,12349564.74426326
2024-07-25,6960808.833172767,9652042.132442325,12217419.20242559
2024-07-26,7089721.500703549,9965342.071825752,12372442.983366536
2024-07-29,7087968.588855266,9950791.470171358,12317525.956439162
2024-07-30,6959601.798115345,9519059.55500054,12008045.145677626
2024-07-31,7236657.981216678,10329952.774380855,12516605.962225592
2024-08-01,6985842.32444005,9564735.197942145,12049811.233342906
2024-08-02,6730582.319070751,8875527.220837886,11711148.523057831
2024-08-05,6389277.640737472,8082821.711485753,11321003.991615692
2024-08-06,6493963.55372324,8318624.00482972,11474894.270315928
2024-08-07,6392184.636613513,8037207.645211321,11288965.203791592
2024-08-08,6681144.057965739,8749203.158070525,11710570.205588082
2024-08-09,6728798.556720268,8862144.939309036,11763208.661684647
2024-08-12,6756245.59967416,8955194.55576425,11859313.458807552
2024-08-13,6992363.493064562,9583038.159979202,12223711.29649646
2024-08-14,7013511.291117102,9671390.06385286,12290645.760445222
2024-08-15,7179421.743443856,10345582.039799083,12644171.22970285
2024-08-16,7191934.807087229,10387334.513534475,12665337.649095668
2024-08-19,7285794.769054775,10788052.999704432,12874144.954723278
2024-08-20,7268181.596767591,10708367.243484218,12828943.661287688
2024-08-21,7368502.172039548,10855588.437709644,13056302.541633701
2024-08-22,7024953.36566736,10352324.25496363,12174397.972915737
2024-08-23,7275226.062371083,10719276.752741737,12720338.15864881
2024-08-26,7098794.134148681,10460415.016771894,12248252.813297983
2024-08-27,7168981.415083906,10562554.454945013,12465463.818575744
2024-08-28,6952488.963749176,10244419.570894187,11967319.3497672
2024-08-29,6920219.490462789,10134274.940904474,11859326.837267678
2024-08-30,7089839.747241392,10461441.412382198,12016954.221487854
2024-09-03,6622973.381943009,9462194.840506554,11465004.743735772
2024-09-04,6581775.844335667,9387895.645180145,11435550.235323004
2024-09-05,6562876.110074325,9359725.853020247,11418093.669685636
2024-09-06,6333984.377590336,8723472.209056158,11121938.567501709
