date,portfolio,strat_only,gld_only,tecl_bh
2022-08-17,2484203.9403689113,6658939.839636428,187016.38598088254,13702538.740521006
2022-08-18,2491475.7350647147,6693547.645342871,186527.08238507004,13891922.189251635
2022-08-19,2454026.446769654,6571968.442916493,185161.58397815155,13131322.12331032
2022-08-22,2400777.439624006,6388705.003307728,183932.63541192486,12037817.342565179
2022-08-23,2401276.7485795943,6371843.853969875,185218.4797451065,11933959.7757996
2022-08-24,2404442.883213524,6375842.329015884,185764.6791078739,11958391.031981599
2022-08-25,2435176.9736820622,6483664.221181219,186333.6367774233,12550972.634355491
2022-08-26,2353153.1541387523,6206783.5176527575,184069.18525261676,10950412.13320151
2022-08-29,2331865.2676175227,6124696.103009568,184182.97678652665,10513616.880975986
2022-08-30,2309025.6378034228,6060802.662719567,182646.7910787433,10171513.353115782
2022-08-31,2287959.3314553853,6001784.075567854,181235.77605826085,9875239.037256895
2022-09-01,2274060.1812713905,5972498.440984296,179642.69458352256,9731651.829871466
2022-09-02,2259611.3435623413,5894847.6904332535,181224.39690486985,9349851.632047528
2022-09-06,2245193.110724354,5855803.2206346635,180166.13563950802,9157434.88295422
2022-09-07,2277041.816422046,5949420.48455436,181998.17933545704,9591163.86416095
2022-09-08,2278228.9497331167,5969832.790953621,180905.7806099222,9688888.888888942
2022-09-09,2313159.8695548372,6087869.965257051,181861.62949476516,10266205.077481098
2022-09-12,2342553.876423547,6185485.704222756,182783.34091943517,10745763.270689147
2022-09-13,2246465.6364823403,5857126.916711538,180405.09786071873,9038278.93175079
2022-09-14,2249424.0937089003,5878424.730141538,179710.9695038685,9151302.340916632
2022-09-15,2200651.18389774,5743097.34639258,176354.1192535271,8494592.81239701
2022-09-16,2195970.7697398067,5711146.06177835,177332.72644515205,8357138.14704917
2022-09-19,2208825.483788812,5757721.905807437,177469.27628584392,8561787.009561535
2022-09-20,2195967.4192451676,5723908.31774712,176456.53163404603,8406000.659413164
2022-09-21,2175464.2830365514,5634499.494458041,177275.83067819712,8005868.776788699
2022-09-22,2159882.8711372335,5577124.116229344,177173.41829767823,7758456.973293809
2022-09-23,2128762.0009065913,5504174.768985826,174112.42603550255,7456050.115397335
2022-09-26,2110818.981747457,5465915.3878949,172086.93673190672,7291097.922848702
2022-09-27,2114064.960517426,5473035.959894642,172439.69048702734,7327761.292449757
2022-09-28,2143202.074176987,5530858.656107938,176024.12380518846,7544642.268381179
2022-09-29,2104924.8318716316,5386740.104620836,175989.9863450155,6958160.237388759
2022-09-30,2077655.3362936573,5283546.584255331,176001.3654984065,6561094.625783086
2022-10-03,2137492.5010571517,5447237.579803267,180279.92717341788,7150609.957138183
2022-10-04,2194840.672172693,5630053.701427433,182862.99499317203,7862314.540059386
2022-10-05,2195404.285064255,5648740.638457527,181850.25034137417,7957006.2644247
2022-10-06,2182753.858185346,5602475.178336122,181645.4255803364,7758456.973293806
2022-10-07,2115720.780722902,5372060.771575213,179654.07373691353,6777942.631058391
2022-10-10,2081357.305718145,5281766.441255397,176923.07692307647,6451137.487636035
2022-10-11,2059197.7766009741,5200811.014981398,176558.94401456486,6151796.900758356
2022-10-12,2059030.7372575048,5184789.727981977,177503.4137460169,6093735.575337979
2022-10-13,2095001.9256553943,5345815.073499239,176274.4651797902,6646620.507748136
2022-10-14,2047541.4700309588,5195470.585981593,174078.28857532956,6093735.575337978
2022-10-17,2090008.0231244727,5353821.15252972,174578.97132453302,6637454.665347873
2022-10-18,2103138.579597932,5399191.976681928,174954.48338643563,6805440.158259182
2022-10-19,2089441.0910945134,5383627.136605566,172610.37778789215,6750478.074513716
2022-10-20,2089101.7792973667,5386740.104620839,172337.27810650843,6750478.074513716
2022-10-21,2138610.267648566,5530858.656107942,175409.6495220751,7300263.765248964
2022-10-24,2155763.732290931,5607368.289351332,174840.69185252572,7593504.780745173
2022-10-25,2184759.141132633,5714569.413701307,175238.96222121027,8030300.032970695
2022-10-26,2156937.89381261,5587348.527305901,176354.11925352705,7489647.213979594
2022-10-27,2108727.841648959,5402776.953184888,176081.01957214338,7242235.410484703
2022-10-28,2161190.678269683,5637717.179687127,174283.1133363673,8167754.698318536
2022-10-31,2136312.5004976643,5563320.631830003,172860.71916249383,7856181.998021799
2022-11-01,2131757.232780811,5516764.750825797,174624.48793809695,7651533.135509435
2022-11-02,2078099.6602951277,5326201.725817787,173406.91852526125,6857368.941641972
2022-11-03,2035410.1535147782,5169568.955473372,172746.92762858397,6249521.925486347
2022-11-04,2081496.6933685548,5263984.353582017,178049.61310878422,6579426.310583612
2022-11-07,2100985.741003092,5351872.642175114,177344.10559854298,6912363.996043554
2022-11-08,2131078.251471808,5403205.545875378,181440.60081929853,7098681.173755392
2022-11-09,2091458.3674890255,5262680.7174817845,180530.26854801955,6554962.083745498
2022-11-10,2224571.188944078,5695148.600212455,186026.39963586658,8189152.654137856
2022-11-11,2254526.935584559,5792599.863212055,187255.34820209327,8583184.965380853
2022-11-14,2243575.764471437,5742999.1883025095,187664.9977241688,8357138.147049167
2022-11-15,2264071.709538033,5812618.713463575,188324.98862084607,8647312.891526584
2022-11-16,2241969.462231405,5732998.692191134,187892.58079198856,8292977.25024732
2022-11-17,2238188.654263958,5740391.916102042,186527.08238507,8323541.048466905
2022-11-18,2234517.482555143,5746919.025617593,185241.23805188842,8360204.418067961
2022-11-21,2214462.828451162,5685139.175086695,184205.73509330853,8082228.816353487
2022-11-22,2243436.1926284763,5795216.064426905,184421.9390077373,8546521.5957798
2022-11-23,2261298.4629140943,5846548.96812717,185571.23350022707,8769502.143092694
2022-11-25,2253305.3204965414,5812618.713463576,185730.54164770088,8616782.063963117
2022-11-28,2215475.5373266847,5688183.968992035,184262.63086026345,8054731.289152697
2022-11-29,2205048.882709188,5632493.706271814,185172.96313154243,7822584.899439541
2022-11-30,2287001.6353020077,5915293.449878491,187539.82703686788,8989416.419386793
2022-12-01,2303418.5004707994,5923561.717199146,190987.71051433714,9026079.78898785
2022-12-02,2291911.574191703,5889185.011816294,190327.71961765984,8867227.167820688
2022-12-05,2253391.673631561,5791296.227111823,187061.90259444638,8421266.073194902
2022-12-06,2223889.939358526,5667299.004345153,187573.9644970408,7877579.953841125
2022-12-07,2223601.652059014,5638583.294082491,189269.45835229798,7758456.973293811
2022-12-08,2247788.604768739,5730820.012681157,189428.7664997718,8128058.028354808
2022-12-09,2241585.625250749,5695577.192902945,190100.13654984007,7966172.106824968
2022-12-12,2266807.400200963,5820011.937374486,188529.81338188375,8485426.969996747
2022-12-13,2297704.883091351,5888756.419125807,191750.11379153325,8781701.285855636
2022-12-14,2283117.694626498,5839155.744216262,191283.56850250275,8567886.580943007
2022-12-15,2214423.687166606,5620743.123340948,188154.3013199811,7611836.4655457055
2022-12-16,2202247.9596233657,5546346.575483823,189792.89940828335,7300263.765248968
2022-12-19,2181164.6143096457,5472387.549331572,189258.07919890693,7003989.449390081
2022-12-20,2196313.344647062,5480682.603695382,192398.72553481956,7028156.940323152
2022-12-21,2218138.9616765305,5571437.105906113,192080.1092398719,7380184.63567429
2022-12-22,2172670.5054192813,5430939.064555676,189758.76194811042,6826145.73030007
2022-12-23,2176477.7241123514,5436608.98869025,190327.7196176598,6838377.843719127
2022-12-27,2170004.2206110754,5385124.291745437,191932.18024578906,6639432.904714839
2022-12-28,2144269.688593872,5298298.555864175,191067.364588074,6314935.7072206065
2022-12-29,2184097.457940653,5437046.510395122,192137.00500682683,6795515.990768251
2022-12-30,2185937.649859508,5429635.428455442,193035.95812471485,6764919.221892551
2023-01-03,2179509.0899321474,5378141.802496244,194651.7979062351,6575140.125288526
2023-01-04,2190367.333016133,5392106.780994629,196483.84160218408,6627167.820639664
2023-01-05,2153194.9456310356,5287387.3002855135,194037.32362312177,6235344.543356444
2023-01-06,2208223.551124825,5442287.841839209,197667.27355484682,6771051.763930135
2023-01-09,2226626.8745933566,5505549.908758043,198111.06053709533,7000626.442466239
2023-01-10,2238446.850451475,5539587.311594261,198839.32635411853,7129179.030662744
2023-01-11,2263196.0693729026,5635574.216234693,198702.77651342668,7496505.110451733
2023-01-12,2283237.479738944,5677460.222715463,201001.36549840614,7664886.251236435
2023-01-13,2296946.2743735677,5693612.809738211,203413.74601729552,7726079.788987836
2023-01-17,2311339.083560427,5768059.4480506815,202082.38507055,7827101.879327434
2023-01-18,2251424.236653125,5549238.813376362,201502.0482476096,7530168.150346225
2023-01-19,2213450.925547843,5357509.563074892,204699.59035047714,7269996.702934421
2023-01-20,2321294.583829146,5777073.711371154,204016.84114701787,7839333.992746491
2023-01-23,2426206.63091096,6169595.069705998,204403.73236231148,8371974.942301388
2023-01-24,2426730.7648435114,6160580.806385526,205143.37733272568,8359742.828882332
2023-01-25,2417356.3962467285,6110941.615108641,206087.84706417765,8292383.778437228
2023-01-26,2487287.4216700327,6404184.590889715,204221.6659080556,8690306.627101919
2023-01-27,2505782.896161218,6478631.229202186,203937.1870732809,8791328.717441518
2023-01-30,2408067.2063111183,6115460.895371735,203413.74601729546,8298516.320474815
2023-01-31,2477515.5031301733,6368103.24040211,204153.39098770966,8641345.202769574
2023-02-01,2604654.1424285024,6812499.132939671,206725.07965407285,9244378.503132254
2023-02-02,2734017.16891302,7367423.014277307,202435.13882567052,9997395.318166876
2023-02-03,2665492.337602621,7182448.387164762,197382.794720072,9746389.713155335
2023-02-06,2598762.387382217,6923027.121739746,197792.44424214755,9394362.017804196
2023-02-07,2734360.909976499,7435090.732195139,197974.51069640336,10089218.595450094
2023-02-08,2664973.4086465677,7164395.563318104,198463.81429221586,9721892.515661106
2023-02-09,2648437.9507172685,7124984.4556244435,196893.49112425954,9574975.272007957
2023-02-10,2641260.1578556187,7092148.758343471,197269.00318616215,9412726.67326084
2023-02-13,2669673.082240994,7214910.430104891,196267.63768775522,9899439.49884607
2023-02-14,2678371.1519587166,7245730.081740463,196415.56668183807,9994329.047148084
2023-02-15,2679617.2422553594,7279578.971191945,194458.35229858814,10153511.374876406
2023-02-16,2645724.3205193006,7153281.465529363,194299.04415111433,9617804.154302714
2023-02-17,2624444.257033,7063862.087134169,194879.3809740547,9256610.616551312
2023-02-21,2577406.3867604584,6896127.089436909,194151.11515703148,8598483.3498187
2023-02-22,2570464.6189972023,6886026.183818675,193058.71643149666,8552588.196505152
2023-02-23,2600137.3695414644,7000196.399522006,192956.30405097778,8968875.700626485
2023-02-24,2561828.609860991,6875418.682115187,191568.04733727727,8488295.417078841
2023-02-27,2574486.06229884,6912296.809382577,192319.07146108244,8619914.27629414
2023-02-28,2573927.36454043,6897140.281607417,193195.2662721885,8564820.30992421
2023-03-01,2564988.519714349,6846615.076125015,194310.4233045053,8368908.6712826
2023-03-02,2586767.943740605,6930989.171058898,194196.63177059544,8678074.513682866
2023-03-03,2634185.958626029,7080021.468384218,196279.0168411462,9222947.576656822
2023-03-06,2639222.5549103655,7113870.3578357,195289.03049613026,9366798.549291179
2023-03-07,2602556.82098387,7025464.171611017,191875.28447883396,9008671.282558568
2023-03-08,2617502.64449573,7083557.302285382,191784.25125170604,9229080.11869441
2023-03-09,2598156.4077741224,6982010.633930937,193673.19071461,8828058.028354809
2023-03-10,2582185.2618659995,6859248.962169519,197849.34000910248,8359742.828882337
2023-03-13,2609826.0237277746,6896633.685522162,202389.62221210657,8482162.875041258
2023-03-14,2647153.5498889377,7055777.227161337,201217.56941283483,9066831.519947292
2023-03-15,2654372.3828006657,7059819.657147752,202787.89258079111,9079063.63336635
2023-03-16,2708143.7929263758,7257857.371699714,203197.54210286663,9844345.532476146
2023-03-17,2723604.2525554495,7228517.61958171,209114.70186618023,9804549.950544065
2023-03-20,2736991.502277599,7278154.549014159,209194.35593991712,9871876.030333053
2023-03-21,2766627.0212172726,7449404.386355782,205245.7897132444,10104154.302670674
2023-03-22,2721325.85620395,7225454.811986956,208739.1898042776,9800395.647873443
2023-03-23,2825733.4153132993,7582879.596695433,211356.39508420473,10285196.175403941
2023-03-24,2828924.849322842,7630377.422410909,208978.1520254883,10349620.837454716
2023-03-27,2775459.3623984223,7456186.317458451,207043.69594902036,10113353.115727054
2023-03-28,2753501.335776779,7347602.495825374,208739.1898042775,9966073.194856629
2023-03-29,2869814.7752057374,7804568.527363367,207703.6868456976,10585888.55918238
2023-03-30,2946300.473448285,8066997.660640892,209581.24715521059,10941839.762611328
